Time_Stamp,latitude,longitude,altitude,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU,Average_Velocity,Load,Direction,Season,cabin_temperature,outdoor_temperature,slope,estimated_charging_time
2024-06-26 17:28:33,39.747155,30.474872166666668,821.8,61.29,60.03,3312.34,3319.6400000000003,3317.6200000000003,49.8,0.0,-0.673469387755102,-0.625,84.7,332.6,49.75,0.6938775510204082,1.4285714285714286,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:34,39.74715688882039,30.47487608960132,821.8,61.29,60.03,3311.06,3318.6,3316.5,49.75000000000001,0.1617647058823529,12.56,13.470588235294118,84.68,332.6,49.6875,14.17,29.41,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:35,39.747153246798845,30.47487922965717,821.8,61.282,60.022000000000006,3307.9200000000005,3315.3900000000003,3313.15,49.7,1.7575757575757576,24.26,24.09090909090909,84.52,332.6,49.593125,30.35,174.06,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:36,39.74715042205638,30.474882815505804,821.8,61.28,60.02,3306.25,3314.0800000000004,3311.55,49.7,3.484848484848485,22.0,22.0,84.47,332.6,49.530625,34.48,321.46,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:37,39.7471547804428,30.47488688745387,821.8,61.28,60.02,3304.4200000000005,3312.26,3309.8900000000003,49.65,4.852941176470588,22.52,22.558823529411764,84.65,332.6,49.4825,41.73,439.22,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:38,39.74715834742951,30.47489260800166,821.8,61.276,60.016,3303.03,3310.56,3308.0,49.6,5.9393939393939394,23.06,23.09090909090909,84.63,332.6,49.441875,47.54,533.19,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:39,39.74715881722428,30.47490581350681,821.9,61.27,60.010000000000005,3298.6200000000003,3307.0,3304.2100000000005,49.55,7.045454545454546,29.42,29.69696969696969,84.7,332.6,49.27625,70.61,627.44,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:40,39.74716661193416,30.474906119547324,819.8,61.266,60.00599999999999,3292.78,3301.4200000000005,3298.4700000000003,49.48,8.955882352941176,33.58,33.61764705882353,84.76,332.6,49.096875,93.46,789.58,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:41,39.74716884944238,30.474919194547702,819.8,61.260000000000005,60.0,3286.3700000000003,3297.59,3294.1400000000003,49.400000000000006,10.848484848484848,33.22,33.15151515151515,84.72,332.6,49.003125,104.97,951.62,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:42,39.74717005493366,30.47494809494196,819.8,61.25,59.99,3286.75,3295.9800000000005,3292.91,49.400000000000006,12.363636363636363,30.64,30.57575757575757,84.76,332.6,48.96875,104.54,1080.4,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:43,39.74717031531532,30.474982364864868,820.8,61.242,59.982000000000006,3281.36,3295.15,3291.3900000000003,49.38000000000001,13.632352941176473,30.0,30.0,84.7,332.6,48.928125,109.32,1191.91,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:44,39.74717003366583,30.47502197693267,822.1,61.233,59.973,3280.2700000000004,3292.01,3288.53,49.31,15.181818181818182,30.0,30.0,84.8,332.6,48.859375,118.2,1320.1,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:45,39.747168818481846,30.475063217821784,822.3,61.224,59.964,3282.85,3291.6400000000003,3288.4600000000005,49.32000000000001,16.242424242424242,25.84158415841584,25.63636363636364,84.83,332.6,48.9075,107.1980198019802,1416.5247524752476,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:46,39.74716807242798,30.47510736831276,822.3,61.219,59.959,3285.34,3296.2200000000003,3292.78,49.400000000000006,16.955882352941178,19.8,19.705882352941178,84.9,332.6,49.058125,83.56,1465.71,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:47,39.74716666171004,30.475155289343245,822.6,61.21,59.95,3288.25,3296.9,3293.95,49.400000000000006,17.0,17.61,17.575757575757574,84.93,332.6,49.111875,75.76,1479.6,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:48,39.7471665,30.475203691542287,822.6,61.205000000000005,59.94500000000001,3289.2200000000003,3298.6800000000003,3295.51,49.400000000000006,17.0,16.05,16.03030303030303,85.0,332.6,49.136875,68.76,1472.32,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:49,39.74716739421894,30.475252369618698,822.6,61.2,59.94,3289.7300000000005,3298.49,3295.54,49.400000000000006,16.86764705882353,16.0,16.0,84.98,332.6,49.139375,68.46,1456.86,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:50,39.74716960116086,30.47530567661692,822.7,61.193,59.93300000000001,3291.5200000000004,3299.9,3296.9,49.470000000000006,16.53030303030303,14.36,14.242424242424242,85.0,332.6363636363637,49.196875,59.86,1443.05,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:51,39.74716776311442,30.475356840561748,822.8,61.19,59.92999999999999,3293.34,3301.94,3298.95,49.5,16.136363636363637,11.75,11.727272727272728,84.98,332.70000000000005,49.275625,48.22,1405.14,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:52,39.74716572441431,30.47540853596384,823.1,61.19,59.92999999999999,3295.1700000000005,3303.09,3300.3700000000003,49.5,15.588235294117649,11.0,11.0,84.98,332.70000000000005,49.3125,43.9,1352.12,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:53,39.7471655,30.475455628712872,823.3,61.181,59.92100000000001,3295.28,3303.4800000000005,3300.55,49.5,14.772727272727272,11.0,11.0,85.0,332.70000000000005,49.32125,42.58,1288.41,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:54,39.7471655,30.475499162520727,823.4,61.17999999999999,59.92,3295.9700000000003,3303.8700000000003,3301.3200000000006,49.5,13.954545454545457,11.0,11.0,85.0,332.70000000000005,49.33125,40.62,1216.03,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:55,39.74716638191882,30.47554175584256,823.5,61.17999999999999,59.92,3296.26,3304.16,3301.4100000000008,49.5,13.147058823529411,11.75,11.764705882352942,84.98,332.70000000000005,49.33,41.06,1142.86,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:56,39.74716738059702,30.475583231343283,823.7,61.17100000000001,59.911,3294.8700000000003,3303.51,3300.6200000000003,49.5,12.409090909090908,14.34,14.484848484848484,85.04,332.70000000000005,49.303125,48.3,1084.34,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:57,39.74716427860388,30.47562038062784,823.8,61.17,59.91,3293.56,3301.53,3298.7,49.5,12.015151515151516,17.74,17.818181818181817,85.0,332.70000000000005,49.225,58.54,1057.18,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:58,39.74716248333333,30.475653933333337,823.8,61.164,59.904,3289.29,3299.0800000000004,3295.85,49.42,12.102941176470589,20.89,20.91176470588235,85.0,332.70000000000005,49.1425,70.24,1065.95,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:28:59,39.747159175536304,30.47569370688944,824.0,61.16,59.9,3289.9200000000005,3298.0600000000004,3295.1800000000003,49.400000000000006,12.5,21.0,21.0,85.0990099009901,332.70000000000005,49.13985148514851,71.78,1088.74,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:00,39.74716091127695,30.47573017164179,824.2,61.152,59.892,3288.29,3297.56,3294.31,49.400000000000006,12.787878787878787,21.0,21.0,85.04,332.70000000000005,49.12375,73.04,1114.8,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:01,39.74716056961507,30.4757670045045,824.1,61.15,59.89,3288.05,3297.1200000000003,3293.9700000000003,49.400000000000006,13.044117647058824,21.0,21.0,85.06,332.70000000000005,49.1025,74.5,1143.17,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:02,39.7471556840796,30.475806350746264,824.2,61.14,59.88000000000001,3285.6,3295.5800000000004,3292.3700000000003,49.400000000000006,13.530303030303031,22.79,22.87878787878788,85.02,332.70000000000005,49.04625,82.48,1181.14,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:03,39.7471515929368,30.475843372573312,824.2,61.134,59.874,3281.7300000000005,3293.84,3290.2300000000005,49.38000000000001,14.181818181818182,24.0,24.0,85.0,332.70000000000005,48.98625,89.12,1233.67,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:04,39.74714668518519,30.47588408148148,824.4,61.13000000000001,59.870000000000005,3284.0700000000006,3292.31,3289.3900000000003,49.32000000000001,14.735294117647058,23.95,23.91176470588235,85.0,332.70000000000005,48.9525,91.94,1284.45,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:05,39.74714315551425,30.47592612329616,824.5,61.120000000000005,59.86,3279.56,3292.24,3288.5600000000004,49.3,15.303030303030305,22.28,22.21212121212121,85.02,332.70000000000005,48.9675,88.18,1328.64,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:06,39.74714328488612,30.475967344513457,824.9,61.114,59.854,3284.2200000000003,3293.7600000000007,3290.38,49.36,15.5,20.29,20.27272727272728,85.04,332.70000000000005,49.0075,80.28,1348.63,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:07,39.74714333333333,30.47600889585896,824.9,61.11,59.85,3285.0,3294.4800000000005,3291.3,49.400000000000006,15.5,18.46,18.41176470588235,85.06,332.70000000000005,49.06875,73.44,1353.53,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:08,39.747144086857375,30.47605506260365,825.2,61.102,59.842000000000006,3285.1800000000003,3294.96,3291.5600000000004,49.400000000000006,15.5,18.0,18.0,85.02,332.70000000000005,49.0725,72.08,1357.92,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:09,39.74714386968195,30.47610092936804,825.2,61.098,59.838,3286.2200000000003,3294.7,3291.6700000000005,49.400000000000006,15.590909090909092,18.0,18.0,85.12,332.70000000000005,49.07,72.46,1366.32,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:10,39.74714412844225,30.476146134812986,825.1,61.09000000000001,59.83,3284.6700000000005,3294.5700000000006,3291.1700000000005,49.400000000000006,16.0,18.0,18.0,85.1,332.70000000000005,49.055,73.68,1393.28,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:11,39.74714446819496,30.47619158736059,825.1,61.086,59.826,3285.63,3294.19,3291.0800000000004,49.400000000000006,16.454545454545453,17.56,17.484848484848484,85.22,332.70000000000005,49.05125,73.66,1433.39,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:12,39.74714331094528,30.476235963930343,825.4,61.08,59.82000000000001,3288.8900000000003,3297.3,3294.13,49.400000000000006,17.0,12.33,12.181818181818182,85.12,332.70000000000005,49.19625,51.42,1477.68,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:13,39.74714257462075,30.476277392168925,825.4,61.07899999999999,59.819,3290.9,3299.3200000000006,3296.38,49.42,16.705882352941178,11.0,11.0,85.14,332.70000000000005,49.23125,46.86,1449.88,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:14,39.74714325352405,30.476330828358208,825.6,61.07000000000001,59.81,3292.76,3300.71,3297.99,49.48,16.12121212121212,8.81,8.666666666666666,85.16,332.70000000000005,49.325,35.74,1398.33,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:15,39.74714363651384,30.476379809582816,825.8,61.07000000000001,59.81,3295.8300000000004,3304.0700000000006,3301.28,49.5,15.257575757575758,6.0,6.0,85.16,332.70000000000005,49.4325,23.88,1325.16,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:16,39.747146031036166,30.476429629765395,825.8,61.07,59.81,3296.677777777778,3304.711111111111,3302.066666666667,49.5,14.428571428571429,6.0,6.0,85.07228915662651,332.7000000000001,49.4375,22.928571428571427,1254.178571428571,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:17,39.74714783333334,30.47647633333333,826.0,61.07000000000001,59.81,3297.21,3305.2300000000005,3302.4700000000003,49.5,13.484848484848484,6.72,6.848484848484849,85.14,332.70000000000005,49.425,24.64,1177.1,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:18,39.74714887085406,30.476512498341624,826.0,61.064,59.80400000000001,3292.95,3301.3300000000004,3298.3900000000003,49.5,13.0,14.19,14.363636363636363,85.18,332.73030303030305,49.24875,50.86,1134.78,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:19,39.74714795372645,30.47655361957412,825.9,61.06,59.8,3288.88,3297.2300000000005,3294.3,49.400000000000006,13.235294117647058,19.891875,20.08823529411765,85.18,332.8,49.11,71.16,1155.5,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:20,39.74714707980929,30.476594002487563,826.0,61.05300000000001,59.793000000000006,3279.8700000000003,3291.44,3287.61,49.31,14.212121212121213,26.21,26.21212121212121,85.22,332.8,48.89875,99.86,1237.87,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:21,39.747145364312274,30.47663099318464,826.0,61.05,59.79,3288.5200000000004,3296.9800000000005,3294.04,49.42,14.727272727272728,13.69,13.363636363636363,85.2,332.8,49.22375,50.46,1283.24,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:22,39.74714486748971,30.47667628641976,826.1,61.041,59.781000000000006,3293.4,3301.5700000000006,3298.5700000000006,49.5,14.382352941176473,10.0,10.0,85.28,332.8,49.3175,36.82,1252.24,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:23,39.74714392874845,30.476718389508463,826.1,61.04,59.78,3292.38,3300.46,3297.6800000000003,49.48,14.0,13.06,13.242424242424242,85.04,332.8,49.2425,48.64,1217.61,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:24,39.74714586774461,30.47675909805141,821.5,61.036,59.776,3288.35,3297.34,3294.2700000000004,49.400000000000006,14.0,16.85,16.87878787878788,85.24,332.8,49.15125,62.92,1229.56,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:25,39.74714450369004,30.47679609655597,826.2,61.03,59.77,3287.55,3296.85,3293.59,49.400000000000006,14.485294117647058,17.0,17.0,85.24,332.8,49.135,64.36,1256.96,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:26,39.74714387935323,30.47683827052239,826.2,61.026,59.766,3287.6800000000003,3296.11,3293.2300000000005,49.400000000000006,14.863636363636363,17.0,17.0,85.36,332.8,49.12625,65.82,1292.2,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:27,39.74714369233954,30.476879248447208,821.7,61.02,59.760000000000005,3286.1400000000003,3295.8,3292.51,49.400000000000006,15.196969696969695,17.0,17.0,85.46,332.8,49.1125,67.2,1324.93,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:28,39.74714322215373,30.476924783806,826.4,61.016,59.75599999999999,3287.75,3296.5,3293.4,49.400000000000006,15.5,15.06,14.941176470588236,85.3,332.8,49.1525,59.44,1347.1,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:29,39.747145980173485,30.476970536555143,826.6,61.010000000000005,59.75,3290.4800000000005,3298.84,3295.81,49.400000000000006,15.454545454545457,11.9,11.848484848484848,85.48,332.8,49.235,46.92,1336.05,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:30,39.74714990547263,30.477019276533994,826.7,61.010000000000005,59.75,3292.54,3300.8,3297.91,49.5,14.984848484848484,10.09,10.06060606060606,85.4,332.8,49.30375,38.28,1302.2,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:31,39.7471515207052,30.47706368327184,821.8,61.004,59.74400000000001,3293.35,3301.36,3298.6800000000003,49.5,14.5,10.0,10.0,85.3,332.8,49.31625,37.08,1262.92,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:32,39.74715196641791,30.477103870646765,826.7,61.0,59.74,3293.15,3301.55,3298.6400000000003,49.5,14.030303030303031,10.45,10.484848484848484,85.38,332.8,49.3125,38.42,1225.19,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:33,39.74715348698885,30.477142034076827,826.7,61.0,59.74,3293.1700000000005,3301.29,3298.46,49.5,13.772727272727272,11.0,11.0,85.16,332.8,49.3075,40.1,1198.08,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:34,39.74715664197531,30.47717844876543,826.7,60.997,59.734,3293.7,3301.8300000000004,3298.9300000000003,49.5,13.294117647058824,11.15,11.176470588235292,85.3,332.8,49.30875,39.52,1156.61,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:35,39.74716303056588,30.4772171598513,826.8,60.99,59.720000000000006,3293.0,3301.2100000000005,3298.35,49.5,12.984848484848484,12.0,12.0,85.4,332.8,49.31125,41.56,1128.16,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:36,39.747173364842446,30.4772496247927,826.7,60.99,59.720000000000006,3293.4200000000005,3301.3200000000006,3298.55,49.5,12.848484848484848,12.23,12.242424242424242,85.6,332.8,49.3,41.84,1115.04,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:37,39.74718868222769,30.47727790950041,826.8,60.987,59.717,3292.15,3300.78,3297.7200000000003,49.5,12.5,13.9,13.970588235294118,85.44,332.8,49.26625,46.9,1095.77,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:38,39.74720902072968,30.47730057566335,826.7,60.98,59.71,3290.51,3298.65,3295.7300000000005,49.41,12.87878787878788,16.75,16.818181818181817,85.52,332.8,49.1875,58.34,1127.09,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:39,39.74722612102437,30.47732055018588,826.7,60.977,59.70700000000001,3286.46,3296.51,3293.1200000000003,49.400000000000006,13.43939393939394,18.83,18.848484848484848,85.48,332.8,49.12375,66.68,1171.09,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:40,39.747250053086425,30.47733179506173,826.7,60.970000000000006,59.7,3287.1200000000003,3295.9600000000005,3292.7700000000004,49.400000000000006,13.911764705882351,19.0,19.0,85.32,332.8,49.11625,69.12,1213.88,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:41,39.74727549091285,30.477344908095827,826.9,60.967,59.697,3286.2,3295.0100000000007,3291.81,49.400000000000006,14.636363636363637,19.0,19.0,85.36,332.8,49.07875,71.74,1272.23,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:42,39.74730505472637,30.47736217164179,821.9,60.96,59.69,3284.36,3294.1800000000003,3290.7300000000005,49.400000000000006,15.227272727272728,19.0,19.0,85.42,332.8,49.0525,73.98,1322.42,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:43,39.747336908159085,30.47737733476835,822.1,60.955000000000005,59.685,3284.4,3293.8,3290.3700000000003,49.370000000000005,15.941176470588236,18.89,18.852941176470587,85.52,332.8,49.03625,76.58,1385.48,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:44,39.747371513267,30.47739088971808,827.1,60.95,59.67999999999999,3285.49,3295.41,3292.0,49.39,16.5,14.43,14.272727272727272,85.64,332.8,49.13625,60.0,1435.39,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:45,39.74740381639818,30.477401334779017,822.3,60.943,59.673,3288.69,3297.06,3294.0700000000006,49.400000000000006,16.53030303030303,13.0,13.0,85.62,332.8,49.17125,55.04,1449.46,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
2024-06-26 17:29:46,39.74744111590629,30.47742072729141,827.3,60.94,59.67,3288.29,3296.71,3293.7300000000005,49.400000000000006,16.764705882352942,12.95,12.911764705882351,85.64,332.8029411764706,49.17125,55.22,1455.87,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Loaded,CISAR,Summer,,,,
