CELL_V_AVG,Torque_Measured,MotorTemperature,DC_Link_Voltage,DC_Link_Current,Average_Velocity,Load,Direction,Season,slope,speed_ms,acc_ms2,cell_voltage_diff,soc_net_per_s
3291.3,18.46,85.06,49.06875,73.44,15,Loaded,CISAR,Summer,0.0,4.305555555555555,0.0,9.480000000000473,0.003999999999997783
3291.5600000000004,18.0,85.02,49.0725,72.08,15,Loaded,CISAR,Summer,7.5989604952951195,4.305555555555555,0.0,9.779999999999745,0.007999999999995566
3291.6700000000005,18.0,85.12,49.07,72.46,15,Loaded,CISAR,Summer,0.0,4.330808080808081,0.02525252525252597,8.479999999999563,0.0040000000000048885
3291.1700000000005,18.0,85.1,49.055,73.68,15,Loaded,CISAR,Summer,-2.587362238657337,4.444444444444445,0.11363636363636331,9.900000000000091,0.008000000000002672
3291.0800000000004,17.56,85.22,49.05125,73.66,15,Loaded,CISAR,Summer,0.0,4.570707070707071,0.1262626262626263,8.559999999999945,0.003999999999997783
3294.13,12.33,85.12,49.19625,51.42,15,Loaded,CISAR,Summer,7.902743538786855,4.722222222222222,0.15151515151515138,8.409999999999854,0.005999999999993122
3296.38,11.0,85.14,49.23125,46.86,15,Loaded,CISAR,Summer,0.0,4.640522875816994,-0.08169934640522847,8.420000000000528,0.0010000000000047748
3297.99,8.81,85.16,49.325,35.74,15,Loaded,CISAR,Summer,4.377188455036348,4.478114478114478,-0.16240839770251547,7.949999999999818,0.009000000000000341
3301.28,6.0,85.16,49.4325,23.88,15,Loaded,CISAR,Summer,4.775709657876645,4.238215488215489,-0.2398989898989896,8.240000000000236,-0.0
3302.066666666667,6.0,85.07228915662651,49.4375,22.928571428571427,15,Loaded,CISAR,Summer,0.0,4.007936507936508,-0.23027898027898086,8.033333333333303,-0.0
3302.4700000000003,6.72,85.14,49.425,24.64,15,Loaded,CISAR,Summer,5.002575463230862,3.7457912457912457,-0.26214526214526224,8.020000000000437,-0.0
3298.3900000000003,14.19,85.18,49.24875,50.86,15,Loaded,CISAR,Summer,0.0,3.611111111111111,-0.1346801346801345,8.380000000000564,0.005999999999993122
3294.3,19.891875,85.18,49.11,71.16,15,Loaded,CISAR,Summer,-2.843225375627596,3.676470588235294,0.06535947712418277,8.350000000000364,0.004000000000011994
3287.61,26.21,85.22,48.89875,99.86,15,Loaded,CISAR,Summer,2.895279109302999,3.947811447811448,0.27134085957615417,11.569999999999709,0.006999999999990791
3294.04,13.69,85.2,49.22375,50.46,15,Loaded,CISAR,Summer,0.0,4.090909090909092,0.1430976430976436,8.460000000000036,0.003000000000007219
3298.5700000000006,10.0,85.28,49.3175,36.82,15,Loaded,CISAR,Summer,2.582156097198378,3.995098039215687,-0.09581105169340454,8.170000000000528,0.008999999999993236
3297.6800000000003,13.06,85.04,49.2425,48.64,15,Loaded,CISAR,Summer,0.0,3.8888888888888893,-0.1062091503267979,8.079999999999927,0.0010000000000047748
3294.2700000000004,16.85,85.24,49.15125,62.92,15,Loaded,CISAR,Summer,-131.91693236394312,3.8888888888888893,0.0,8.990000000000236,0.003999999999997783
3293.59,17.0,85.24,49.135,64.36,15,Loaded,CISAR,Summer,148.41404846675056,4.023692810457517,0.13480392156862742,9.299999999999727,0.006000000000000227
3293.2300000000005,17.0,85.36,49.12625,65.82,15,Loaded,CISAR,Summer,0.0,4.128787878787879,0.1050950683303622,8.429999999999836,0.0040000000000048885
3292.51,17.0,85.46,49.1125,67.2,15,Loaded,CISAR,Summer,-128.44432461929011,4.2213804713804715,0.09259259259259256,9.659999999999854,0.005999999999993122
3293.4,15.06,85.3,49.1525,59.44,15,Loaded,CISAR,Summer,120.71742139407074,4.305555555555555,0.0841750841750839,8.75,0.004000000000011994
3295.81,11.9,85.48,49.235,46.92,15,Loaded,CISAR,Summer,5.097322887051985,4.292929292929294,-0.012626262626261209,8.359999999999673,0.005999999999993122
3297.91,10.09,85.4,49.30375,38.28,15,Loaded,CISAR,Summer,2.386740798934376,4.162457912457913,-0.13047138047138152,8.260000000000218,-0.0
3298.6800000000003,10.0,85.3,49.31625,37.08,15,Loaded,CISAR,Summer,-128.9204566673779,4.027777777777778,-0.13468013468013496,8.010000000000218,0.005999999999993122
3298.6400000000003,10.45,85.38,49.3125,38.42,15,Loaded,CISAR,Summer,142.60059272971665,3.897306397306398,-0.13047138047137974,8.400000000000091,0.0040000000000048885
3298.46,11.0,85.16,49.3075,40.1,15,Loaded,CISAR,Summer,0.0,3.8257575757575757,-0.07154882154882225,8.119999999999436,-0.0
3298.9300000000003,11.15,85.3,49.30875,39.52,15,Loaded,CISAR,Summer,0.0,3.69281045751634,-0.13294711824123562,8.130000000000564,0.006000000000000227
3298.35,12.0,85.4,49.31125,41.56,15,Loaded,CISAR,Summer,2.9542288892046473,3.606902356902357,-0.08590810061398324,8.210000000000491,0.013999999999995794
3298.55,12.23,85.6,49.3,41.84,15,Loaded,CISAR,Summer,-3.3288343055053153,3.5690235690235688,-0.03787878787878807,7.900000000000091,-0.0
3297.7200000000003,13.9,85.44,49.26625,46.9,15,Loaded,CISAR,Summer,3.380884885328259,3.4722222222222223,-0.09680134680134644,8.63000000000011,0.003000000000007219
3295.7300000000005,16.75,85.52,49.1875,58.34,15,Loaded,CISAR,Summer,-3.3577141049112824,3.5774410774410783,0.10521885521885599,8.139999999999873,0.006999999999997897
3293.1200000000003,18.83,85.48,49.12375,66.68,15,Loaded,CISAR,Summer,0.0,3.733164983164983,0.15572390572390482,10.050000000000182,0.0029999999999930083
3292.7700000000004,19.0,85.32,49.11625,69.12,15,Loaded,CISAR,Summer,0.0,3.86437908496732,0.13121410180233672,8.840000000000146,0.007000000000005002
3291.81,19.0,85.36,49.07875,71.74,15,Loaded,CISAR,Summer,6.573263188401859,4.065656565656566,0.2012774806892459,8.810000000000855,0.0030000000000001137
3290.7300000000005,19.0,85.42,49.0525,73.98,15,Loaded,CISAR,Summer,-138.75487350133415,4.22979797979798,0.16414141414141437,9.820000000000164,0.007000000000005002
3290.3700000000003,18.89,85.52,49.03625,76.58,15,Loaded,CISAR,Summer,5.3026144479691055,4.428104575163399,0.19830659536541884,9.400000000000091,0.0049999999999954525
3292.0,14.43,85.64,49.13625,60.0,15,Loaded,CISAR,Summer,124.42037995822186,4.583333333333334,0.15522875816993498,9.920000000000073,0.005000000000009663
3294.0700000000006,13.0,85.62,49.17125,55.04,15,Loaded,CISAR,Summer,-129.68471545676735,4.591750841750843,0.008417508417508657,8.36999999999989,0.006999999999990791
3293.7300000000005,12.95,85.64,49.17125,55.22,15,Loaded,CISAR,Summer,111.94145519169298,4.6568627450980395,0.06511190334719696,8.420000000000073,0.0030000000000001137
3296.6100000000006,9.08,85.8,49.28625,37.66,15,Loaded,CISAR,Summer,-126.6703136005743,4.608585858585858,-0.04827688651218143,8.7800000000002,0.0029999999999930083
3298.74,8.09,85.76,49.31875,33.32,15,Loaded,CISAR,Summer,130.47777747981308,4.457070707070708,-0.1515151515151505,8.099999999999909,0.007000000000012108
3296.74,11.33,85.68,49.24,46.52,15,Loaded,CISAR,Summer,2.189437371700835,4.325980392156864,-0.13109031491384382,8.61999999999989,-0.0
3296.04,12.0,85.62,49.2175,48.5,15,Loaded,CISAR,Summer,-128.6918909213721,4.305555555555555,-0.02042483660130845,8.2199999999998,0.001999999999995339
3296.04,12.0,85.7,49.22375,48.3,15,Loaded,CISAR,Summer,131.72276808824262,4.305555555555555,0.0,8.610000000000582,0.008000000000002672
3296.0800000000004,12.0,85.8,49.21875,47.94,15,Loaded,CISAR,Summer,2.3476071701911274,4.305555555555555,0.0,8.91000000000031,-0.0
3296.41,11.61,85.8,49.25,45.52,15,Loaded,CISAR,Summer,2.4762042149369097,4.255050505050505,-0.050505050505050164,8.2800000000002,0.005999999999993122
3297.09,11.0,85.78,49.28625,42.52,15,Loaded,CISAR,Summer,2.809517926657913,4.090909090909092,-0.16414141414141348,8.369999999999436,0.0040000000000048885
3298.1200000000003,10.46,85.76,49.31,38.26,15,Loaded,CISAR,Summer,2.490240367414796,3.905228758169935,-0.18568033273915674,7.870000000000346,-0.0
3295.19,16.59,85.84,49.1675,60.1,15,Loaded,CISAR,Summer,2.8200765824251754,3.7247474747474745,-0.1804812834224605,8.629999999999654,0.006000000000000227
3289.2100000000005,24.57,85.86,48.96875,88.2,15,Loaded,CISAR,Summer,3.0424668115500944,3.7415824915824913,0.01683501683501687,9.570000000000618,0.003999999999990678
3287.63,25.0,85.88,48.95,90.2,15,Loaded,CISAR,Summer,5.6626729238435205,3.803104575163399,0.061522083580907605,10.989999999999782,0.008000000000009777
3286.5200000000004,25.25,85.68,48.93,92.22,15,Loaded,CISAR,Summer,5.661993135607788,3.867845117845118,0.06474054268171914,12.039999999999509,0.005999999999993122
3284.86,26.87,85.76,48.87,100.14,15,Loaded,CISAR,Summer,11.438654288461992,3.8383838383838387,-0.02946127946127941,9.269999999999982,0.006000000000007333
3282.84,28.57,85.78,48.8125,106.64,15,Loaded,CISAR,Summer,5.746945899151153,3.8888888888888893,0.05050505050505061,11.930000000000291,0.00999999999999801
3281.05,30.0,85.82,48.77,111.58,15,Loaded,CISAR,Summer,-94.37914220599937,3.8888888888888893,0.0,10.100000000000364,0.008999999999993236
3278.6800000000003,32.02,85.96,48.67625,123.12,15,Loaded,CISAR,Summer,107.60766961265593,3.981481481481482,0.09259259259259256,12.720000000000255,0.008000000000002672
3275.76,31.89,85.9,48.6275,127.62,15,Loaded,CISAR,Summer,5.329906066723101,4.150326797385621,0.16884531590413943,14.269999999999982,0.009000000000007446
3278.1700000000005,26.72,85.96,48.74125,107.72,15,Loaded,CISAR,Summer,5.744669963496849,4.335016835016835,0.1846900376312135,11.2199999999998,0.00999999999999801
3287.3100000000004,15.14,86.0,49.07375,59.52,15,Loaded,CISAR,Summer,0.0,4.364478114478115,0.0294612794612803,9.480000000000473,0.003999999999997783
3291.16,12.11,86.04,49.16625,47.5,15,Loaded,CISAR,Summer,2.751427395296171,4.215686274509803,-0.1487918399683119,8.449999999999818,0.008000000000002672
3291.3900000000003,12.95,86.02,49.1575,50.06,15,Loaded,CISAR,Summer,3.0442124847340013,4.166666666666667,-0.04901960784313619,8.840000000000146,0.0020000000000024443
3290.4600000000005,15.38,85.96,49.08625,60.82,15,Loaded,CISAR,Summer,0.0,4.191919191919192,0.025252525252525082,8.4699999999998,0.0030000000000001137
3288.45,17.0,86.04,49.02375,68.44,15,Loaded,CISAR,Summer,0.0,4.325980392156864,0.13406120023767176,8.200000000000728,0.006999999999997897
3289.96,13.21,86.02,49.14125,53.2,15,Loaded,CISAR,Summer,0.0,4.444444444444445,0.11846405228758083,9.450000000000273,0.005000000000002558
3295.5,8.0,86.08,49.30125,32.12,15,Loaded,CISAR,Summer,-5.355236884349686,4.44023569023569,-0.004208754208754328,8.199999999999363,0.0049999999999954525
3295.95,7.81,86.16,49.30625,31.32,15,Loaded,CISAR,Summer,0.0,4.321895424836601,-0.11834026539908926,8.349999999999909,-0.0
3300.4700000000003,1.37,86.18,49.4825,6.16,15,Loaded,CISAR,Summer,2.5956299257816355,4.14983164983165,-0.1720637750049514,8.109999999999673,-0.0
3302.3200000000006,2.5,86.34,49.47625,10.24,15,Loaded,CISAR,Summer,0.0,3.897306397306398,-0.2525252525252517,7.919999999999618,-0.0
3299.1400000000003,7.18,86.22,49.3625,26.92,15,Loaded,CISAR,Summer,3.1934639861029983,3.75,-0.14730639730639794,8.400000000000091,0.003999999999997783
3298.8700000000003,8.0,86.24,49.34125,29.0,15,Loaded,CISAR,Summer,0.0,3.75,0.0,8.099999999999909,0.006000000000000227
3298.8300000000004,8.0,86.28,49.34375,29.0,15,Loaded,CISAR,Summer,-55.787567755487274,3.842592592592593,0.092592592592593,8.140000000000327,-0.0
3299.1200000000003,8.0,86.34,49.35,29.0,15,Loaded,CISAR,Summer,52.28080001451588,3.8888888888888893,0.04629629629629628,8.039999999999964,-0.0
3299.45,8.0,86.28,49.35625,28.94,15,Loaded,CISAR,Summer,2.8799168151676766,3.7794612794612794,-0.10942760942760987,7.980000000000018,-0.0
3299.44,8.0,86.4,49.3675,28.98,15,Loaded,CISAR,Summer,-59.596540456514035,3.75,-0.02946127946127941,8.490000000000236,0.00999999999999801
3299.69,8.0,86.44,49.3675,28.98,15,Loaded,CISAR,Summer,59.64590774347557,3.75,0.0,7.920000000000073,-0.0
3299.69,7.91,86.3,49.3725,28.6,15,Loaded,CISAR,Summer,0.0,3.75,0.0,8.259999999999764,-0.0
3303.3200000000006,0.08,86.26,49.5525,4.4,15,Loaded,CISAR,Summer,0.0,3.6574074074074074,-0.09259259259259256,8.070000000000164,-0.0
3308.88,-4.62,86.26,49.655,-7.22,15,Loaded,CISAR,Summer,2.8683101799728306,3.2107843137254903,-0.4466230936819171,8.029999999999745,-0.0
3304.8100000000004,3.85,86.34,49.5025,11.72,15,Loaded,CISAR,Summer,0.0,2.9292929292929286,-0.2814913844325617,7.970000000000255,-0.0
3304.13,6.51,86.24,49.46,19.86,15,Loaded,CISAR,Summer,0.0,2.7904040404040398,-0.13888888888888884,7.819999999999709,0.0020000000000024443
3297.8200000000006,18.41,86.2,49.20875,57.08,15,Loaded,CISAR,Summer,0.0,2.9207516339869284,0.1303475935828886,8.58999999999969,0.008000000000002672
3290.6800000000003,24.48,86.14,49.03,81.18,15,Loaded,CISAR,Summer,3.2955886404454433,3.329124579124579,0.40837294513765077,8.740000000000236,0.0009999999999976694
3300.6800000000003,6.11,86.24,49.4375,20.08,15,Loaded,CISAR,Summer,3.129010420170593,3.4848484848484844,0.15572390572390526,8.139999999999873,0.009000000000000341
3295.6700000000005,17.511875,86.18,49.1325,66.78,15,Loaded,CISAR,Summer,0.0,3.717320261437909,0.23247177658942464,8.679999999999836,-0.0
3288.7200000000003,22.64,86.32,48.9675,89.68,15,Loaded,CISAR,Summer,0.0,4.2003367003367,0.48301643889879076,10.210000000000946,0.005000000000002558
3291.53,14.07,86.2,49.15875,57.38,15,Loaded,CISAR,Summer,0.0,4.608585858585858,0.4082491582491583,10.700000000000273,0.005000000000002558
3299.0200000000004,7.0,86.24,49.33125,29.64,15,Loaded,CISAR,Summer,0.0,4.632352941176471,0.023767082590612887,7.9299999999993815,0.006000000000000227
3302.15,1.72,86.18,49.5125,8.86,15,Loaded,CISAR,Summer,-2.674484211358764,4.57912457912458,-0.05322836205189141,8.039999999999964,0.003999999999990678
3305.76,1.24,86.12,49.535,7.48,15,Loaded,CISAR,Summer,0.0,4.335016835016835,-0.24410774410774483,7.890000000000327,-0.0
3300.9,7.0,86.16,49.40625,28.46,15,Loaded,CISAR,Summer,2.4829725507549965,4.26062091503268,-0.07439591998415462,7.880000000000564,-0.0
3301.05,7.0,86.16,49.40375,27.76,15,Loaded,CISAR,Summer,2.454281528005844,4.166666666666667,-0.09395424836601318,8.130000000000564,-0.0
3301.19,7.0,86.22,49.40375,27.9,15,Loaded,CISAR,Summer,-4.747925743044239,4.166666666666667,0.0,7.809999999999945,-0.0
3301.19,7.0,86.06,49.41125,27.96,15,Loaded,CISAR,Summer,-5.185272745410295,4.178921568627452,0.012254901960784714,8.279999999999745,0.009000000000007446
3301.3300000000004,7.0,86.12,49.41,28.0,15,Loaded,CISAR,Summer,0.0,4.305555555555555,0.12663398692810368,8.179999999999836,0.0009999999999976694
3301.28,7.0,86.12,49.4125,28.0,15,Loaded,CISAR,Summer,0.0,4.305555555555555,0.0,7.940000000000055,-0.0
3301.4200000000005,6.7,86.12,49.41625,27.4,15,Loaded,CISAR,Summer,0.0,4.358660130718954,0.05310457516339895,7.9900000000002365,-0.0
3305.4300000000003,0.27,86.1,49.57,3.02,15,Loaded,CISAR,Summer,-2.525918969378629,4.423400673400674,0.06474054268171958,7.839999999999691,0.009000000000000341
3310.1200000000003,-4.4575,86.14,49.6975,-10.42,15,Loaded,CISAR,Summer,0.0,4.2003367003367,-0.22306397306397407,7.8200000000006185,0.0009999999999976694
3310.4300000000003,-3.85,86.08,49.69125,-8.12,15,Loaded,CISAR,Summer,0.0,3.9338235294117645,-0.2665131709249353,7.960000000000036,-0.0
3308.7,1.51,86.04,49.56625,8.46,15,Loaded,CISAR,Summer,-75.84736580949787,3.8257575757575757,-0.1080659536541888,7.809999999999945,-0.009000000000000341
3302.85,8.61,86.0,49.4125,33.06,15,Loaded,CISAR,Summer,78.67540276198895,3.9604377104377106,0.13468013468013496,7.859999999999673,0.007000000000005002
3301.99,9.0,86.04,49.37625,35.2,15,Loaded,CISAR,Summer,-3.0803836704711847,4.223856209150327,0.26341849871261624,7.820000000000164,0.001999999999995339
3301.78,7.66,86.02,49.3925,31.38,15,Loaded,CISAR,Summer,-2.949745603131024,4.478114478114478,0.2542582689641515,8.55999999999949,-0.0
3308.6200000000003,-2.33,85.96,49.65875,-5.18,15,Loaded,CISAR,Summer,0.0,4.574915824915825,0.09680134680134689,7.890000000000327,-0.0
3311.38,-3.5,85.96,49.71,-8.58,15,Loaded,CISAR,Summer,-66.7976587771269,4.46078431372549,-0.11413151119033493,7.889999999999873,-0.0
3307.54,3.663366336633664,85.98,49.52625,17.693069306930692,15,Loaded,CISAR,Summer,60.391503898945565,4.595959595959597,0.13517528223410658,7.75,-0.0
3303.41,5.5175,85.94,49.45375,25.41,15,Loaded,CISAR,Summer,-2.486634250932322,4.915824915824915,0.3198653198653183,7.769999999999982,0.0030000000000001137
3316.1400000000003,-13.001875,86.0,49.9275,-36.14,15,Loaded,CISAR,Summer,-2.3899082982735327,4.865196078431373,-0.050628837393542625,9.210000000000036,0.0040000000000048885
3314.24,-3.02,85.92,49.6975,-4.43,15,Loaded,CISAR,Summer,-2.120246009949832,4.545454545454546,-0.3197415329768267,8.25,-0.007000000000005002
3308.2700000000004,3.0,85.98,49.56,13.27,15,Loaded,CISAR,Summer,-4.640135439569481,4.713804713804714,0.1683501683501678,7.7400000000002365,-0.0
3310.44,-3.26,85.94,49.70875,-7.1,15,Loaded,CISAR,Summer,-42.81173929032015,4.848856209150327,0.13505149534561323,7.849999999999909,-0.0
3320.3200000000006,-15.32,85.86,49.96875,-36.6,15,Loaded,CISAR,Summer,36.6837967160108,4.537037037037037,-0.3118191721132897,9.710000000000036,-0.0
3319.59,-13.86,85.74,49.92625,-28.32,15,Loaded,CISAR,Summer,-2.4025073252131333,4.107744107744108,-0.42929292929292906,9.420000000000073,-0.0
3311.34,5.961875,85.64,49.50625,29.21,15,Loaded,CISAR,Summer,-2.44569989482041,3.995098039215687,-0.11264606852842096,8.150000000000091,-0.0
3298.7300000000005,16.98,85.88,49.18875,69.81,15,Loaded,CISAR,Summer,0.0,4.448653198653199,0.4535551594375118,10.550000000000182,-0.0
3300.4800000000005,11.02,85.82,49.30125,48.43,15,Loaded,CISAR,Summer,2.47149144022842,4.953703703703703,0.5050505050505043,7.9299999999993815,0.009000000000000341
3315.0800000000004,-11.6,85.8,49.93,-32.25,15,Loaded,CISAR,Summer,-2.307526116917588,5.012254901960784,0.05855119825708055,9.550000000000182,0.0010000000000047748
3320.65,-15.3,85.82,49.97625,-35.03,15,Loaded,CISAR,Summer,2.3278170470821555,4.473905723905724,-0.5383491780550598,9.4699999999998,-0.001999999999995339
3318.7600000000007,-8.160625,85.74,49.83,-15.14,15,Loaded,CISAR,Summer,-2.3648865122548846,3.9856902356902357,-0.4882154882154883,8.800000000000182,-0.008000000000009777
3306.74,9.7,85.64,49.43375,37.94,15,Loaded,CISAR,Summer,-2.2844775968394293,4.076797385620915,0.09110714993067903,7.9399999999996,-0.0
3304.74,10.0,85.74257425742574,49.39665841584159,40.2,15,Loaded,CISAR,Summer,2.6901731941248266,4.414983164983165,0.33818577936225047,7.640000000000327,0.008000000000009777
3304.3700000000003,8.36,85.66,49.4175,35.36,15,Loaded,CISAR,Summer,0.0,4.722222222222222,0.3072390572390571,8.010000000000218,0.001999999999995339
3307.7200000000003,3.26,85.78,49.546875,14.56,15,Loaded,CISAR,Summer,0.0,4.91421568627451,0.19199346405228734,8.0,-0.0
3312.4,-3.62,85.71,49.73875,-10.23,15,Loaded,CISAR,Summer,-2.390196603213735,4.962121212121212,0.04790552584670227,7.720000000000255,-0.0
3321.3900000000003,-15.28,85.6,49.979375,-36.85,15,Loaded,CISAR,Summer,0.0,4.520202020202021,-0.44191919191919116,10.200000000000273,-0.0
3320.0800000000004,-13.28,85.55,49.920625,-25.91,15,Loaded,CISAR,Summer,0.0,3.9379084967320255,-0.5822935234699953,8.730000000000473,-0.0
3313.7,3.5,85.68,49.593125,17.54,15,Loaded,CISAR,Summer,2.8030750126234953,3.6153198653198655,-0.32258863141216,8.150000000000091,-0.0
3303.3700000000003,14.0,85.69,49.33,51.91,15,Loaded,CISAR,Summer,6.445402951003827,3.9141414141414144,0.2988215488215489,8.119999999999436,-0.0
3304.91,10.04,85.62,49.425,38.68,15,Loaded,CISAR,Summer,0.0,4.227941176470589,0.3137997623291744,8.009999999999764,-0.0
3304.2700000000004,10.0,85.62,49.388125,40.56,15,Loaded,CISAR,Summer,3.0418313033457984,4.482323232323233,0.25438205585264395,7.949999999999818,0.007999999999995566
3304.04,9.3,85.55,49.3925,39.72,15,Loaded,CISAR,Summer,-2.791450980161337,4.76010101010101,0.2777777777777777,7.800000000000182,0.0020000000000095497
3306.1700000000005,2.98125,85.59,49.550625,16.23,15,Loaded,CISAR,Summer,2.7346429656905857,4.9223856209150325,0.16228461081402212,8.140000000000327,-0.0
3320.09,-14.62,85.56,49.96875,-36.79,15,Loaded,CISAR,Summer,0.0,4.574915824915825,-0.34746979599920724,9.450000000000273,-0.0
3312.3300000000004,3.12,85.5,49.580625,15.51,15,Loaded,CISAR,Summer,0.0,4.322390572390573,-0.2525252525252526,8.150000000000546,-0.0
3307.26,6.54,85.61,49.49375,27.25,15,Loaded,CISAR,Summer,0.0,4.493464052287582,0.17107347989700905,7.8400000000001455,-0.0
3313.4200000000005,-5.04,85.53,49.788125,-11.75,15,Loaded,CISAR,Summer,1.984020817243656,4.490740740740741,-0.002723311546840357,8.019999999999982,-0.0
3318.49,-10.26,85.52,49.8775,-21.92,15,Loaded,CISAR,Summer,2.453757454531762,4.175084175084176,-0.31565656565656575,8.449999999999818,-0.0
